model,metric_dataset,r2,mae,mse,bigInference
nvme_await_5_model,tps__rd_sec/s__ssd.csv,nan,120.683349609375,14564.470872938633,0.06343936920166016
nvme_tps_5_model,tps__rd_sec/s__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06565117835998535
nvme_tps_5_model,tps__rd_sec/s__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06588315963745117
nvme_await_5_model,tps__rd_sec/s__ssd.csv,nan,557.9579620361328,311317.0873995146,0.06306791305541992
hdd_tps_5_model,tps__rd_sec/s__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06483602523803711
ssd_tps_5_model,tps__rd_sec/s__ssd.csv,nan,2.62939453125,6.913715600967407,0.07468891143798828
hdd_await_5_model,tps__rd_sec/s__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07467126846313477
ssd_await_5_model,tps__rd_sec/s__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06439614295959473
ssd_svctm_5_model,tps__rd_sec/s__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06498217582702637
nvme_svctm_5_model,tps__rd_sec/s__ssd.csv,nan,791.4723941087723,626428.5506362717,0.07716512680053711
hdd_svctm_5_model,tps__rd_sec/s__ssd.csv,nan,791.7401061058044,626852.3956164304,0.07587504386901855
hdd_rd_secps_5_model,tps__rd_sec/s__ssd.csv,nan,148411.34375,22025926953.680664,0.06394147872924805
ssd_rd_secps_5_model,tps__rd_sec/s__ssd.csv,nan,173998.140625,30275352940.957275,0.06779122352600098
nvme_rd_secps_5_model,tps__rd_sec/s__ssd.csv,nan,164226.0,26970179076.0,0.06399679183959961
ssd_%util_5_model,tps__rd_sec/s__ssd.csv,nan,691.904426574707,478731.73551367415,0.07325553894042969
nvme_%util_5_model,tps__rd_sec/s__ssd.csv,nan,701.8540649414062,492599.1284747757,0.06448626518249512
hdd_%util_5_model,tps__rd_sec/s__ssd.csv,nan,692.3112487792969,479294.8651863495,0.07837629318237305
hdd_wr_secps_5_model,tps__rd_sec/s__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06444931030273438
nvme_wr_secps_5_model,tps__rd_sec/s__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06279301643371582
ssd_wr_secps_5_model,tps__rd_sec/s__ssd.csv,nan,591.2227630615234,349544.3555621023,0.08223772048950195
ssd_Avgrq_sz_5_model,tps__rd_sec/s__ssd.csv,nan,152.869873046875,23369.19808536768,0.07015681266784668
hdd_Avgrq_sz_5_model,tps__rd_sec/s__ssd.csv,nan,211.203125,44606.760009765625,0.07407307624816895
nvme_Avgrq_sz_5_model,tps__rd_sec/s__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06428885459899902
optimized.model,wr_sec/s__wr_sec/s__ssd.csv,0.6156511306491107,103781.83325077467,47959776237.07618,3.0360054969787598
convex.model,wr_sec/s__wr_sec/s__ssd.csv,0.8267790348015636,63389.19244036479,21614838478.69201,2.3901894092559814
concave.model,wr_sec/s__wr_sec/s__ssd.csv,0.7555545374476184,75855.92221953637,30502365483.682102,2.2036471366882324
sin.model,wr_sec/s__wr_sec/s__ssd.csv,0.7102992914994974,84958.42673394547,36149400358.25133,1.9947097301483154
trend_up.model,wr_sec/s__wr_sec/s__ssd.csv,0.738737590481919,98810.01526164664,32600815818.212406,1.9601197242736816
all_model.model,wr_sec/s__wr_sec/s__ssd.csv,0.6196999638828982,110143.56690239873,47454555195.99017,3.2034659385681152
trend_down.model,wr_sec/s__wr_sec/s__ssd.csv,0.7667552233317105,79970.45903311424,29104722790.963726,2.05247163772583
optimized+misc.model,wr_sec/s__wr_sec/s__ssd.csv,0.6195510576321397,104121.53334356203,47473135998.57907,3.0667991638183594
all_misc.model,wr_sec/s__wr_sec/s__ssd.csv,0.6651705912448469,93042.89282094275,41780644622.70937,3.626331329345703
optimized.model,tps__wr_sec/s__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07123970985412598
convex.model,tps__wr_sec/s__ssd.csv,nan,462.1694030761719,213600.55713978503,0.07986569404602051
50_50_LSTM.model,tps__wr_sec/s__ssd.csv,nan,723.8445434570312,523950.923092518,0.07008242607116699
concave.model,tps__wr_sec/s__ssd.csv,nan,520.8109436035156,271244.03897718433,0.06680464744567871
sin.model,tps__wr_sec/s__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06267690658569336
trend_up.model,tps__wr_sec/s__ssd.csv,nan,486.6602478027344,236838.19679141883,0.08532142639160156
all_model.model,tps__wr_sec/s__ssd.csv,nan,305.2181701660156,93158.13139949087,0.06856966018676758
trend_down.model,tps__wr_sec/s__ssd.csv,nan,792.0,627264.0,0.06291890144348145
optimized+misc.model,tps__wr_sec/s__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07555651664733887
const.model,tps__wr_sec/s__ssd.csv,nan,792.0,627264.0,0.06418490409851074
all_misc.model,tps__wr_sec/s__ssd.csv,nan,226.4046630859375,51259.07146705687,0.0670480728149414
tps_5_model,tps__wr_sec/s__ssd.csv,nan,15.25494384765625,232.71331179514527,0.06441426277160645
ssd_tps_5_model,tps__wr_sec/s__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07743167877197266
hdd_tps_5_model,tps__wr_sec/s__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06607389450073242
ssd_await_5_model,tps__wr_sec/s__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06115317344665527
hdd_await_5_model,tps__wr_sec/s__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06191658973693848
nvme_await_5_model,tps__wr_sec/s__ssd.csv,nan,120.683349609375,14564.470872938633,0.06413984298706055
nvme_tps_5_model,tps__wr_sec/s__ssd.csv,nan,1778.697021484375,3163763.094237387,0.0702664852142334
nvme_tps_5_model,tps__wr_sec/s__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06215405464172363
nvme_await_5_model,tps__wr_sec/s__ssd.csv,nan,557.9579620361328,311317.0873995146,0.07347226142883301
hdd_tps_5_model,tps__wr_sec/s__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06496477127075195
ssd_tps_5_model,tps__wr_sec/s__ssd.csv,nan,2.62939453125,6.913715600967407,0.06215381622314453
hdd_await_5_model,tps__wr_sec/s__ssd.csv,nan,428.83990478515625,183903.66393614188,0.05964851379394531
ssd_await_5_model,tps__wr_sec/s__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06308770179748535
ssd_svctm_5_model,tps__wr_sec/s__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06227302551269531
nvme_svctm_5_model,tps__wr_sec/s__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06337451934814453
hdd_svctm_5_model,tps__wr_sec/s__ssd.csv,nan,791.7401061058044,626852.3956164304,0.06876873970031738
hdd_rd_secps_5_model,tps__wr_sec/s__ssd.csv,nan,148411.34375,22025926953.680664,0.07257437705993652
ssd_rd_secps_5_model,tps__wr_sec/s__ssd.csv,nan,173998.140625,30275352940.957275,0.08772468566894531
nvme_rd_secps_5_model,tps__wr_sec/s__ssd.csv,nan,164226.0,26970179076.0,0.0641012191772461
ssd_%util_5_model,tps__wr_sec/s__ssd.csv,nan,691.904426574707,478731.73551367415,0.0641331672668457
nvme_%util_5_model,tps__wr_sec/s__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0639488697052002
hdd_%util_5_model,tps__wr_sec/s__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06490731239318848
hdd_wr_secps_5_model,tps__wr_sec/s__ssd.csv,nan,754.9515380859375,569951.8248583227,0.0765390396118164
nvme_wr_secps_5_model,tps__wr_sec/s__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06429147720336914
ssd_wr_secps_5_model,tps__wr_sec/s__ssd.csv,nan,591.2227630615234,349544.3555621023,0.06437349319458008
ssd_Avgrq_sz_5_model,tps__wr_sec/s__ssd.csv,nan,152.869873046875,23369.19808536768,0.06040191650390625
hdd_Avgrq_sz_5_model,tps__wr_sec/s__ssd.csv,nan,211.203125,44606.760009765625,0.05925440788269043
nvme_Avgrq_sz_5_model,tps__wr_sec/s__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.07514572143554688
optimized.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.931659805829187,48.23805016704309,12487.692742311237,2.701573371887207
convex.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9710008020031229,26.573334248936277,5298.9763747717,2.411393165588379
concave.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9562436511859179,26.282079367569175,7995.526587909774,2.0885183811187744
sin.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9460208184833897,41.03934068015589,9863.528212636571,1.8216311931610107
trend_up.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9175735011400581,73.62133288577327,15061.660331468987,2.49981427192688
all_model.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9057617025080362,68.24560622265184,17220.011121079955,3.1217498779296875
trend_down.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9605510541794611,37.24742701853019,7208.441831225663,1.9287900924682617
optimized+misc.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9260280883037316,55.40909762131253,13516.767343615353,2.87880277633667
all_misc.model,Avgrq_sz__Avgrq_sz__ssd.csv,0.9402484668121226,40.22558570473283,10918.300663109592,3.5184643268585205
ssd_Avgrq_sz_5_model,Avgrq_sz__Avgrq_sz__ssd.csv,0.0004393381436342825,373.6222900729773,182648.0971266321,11.488884925842285
optimized.model,tps__Avgrq_sz__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07522916793823242
convex.model,tps__Avgrq_sz__ssd.csv,nan,462.1694030761719,213600.55713978503,0.06514787673950195
50_50_LSTM.model,tps__Avgrq_sz__ssd.csv,nan,723.8445434570312,523950.923092518,0.06480884552001953
concave.model,tps__Avgrq_sz__ssd.csv,nan,520.8109436035156,271244.03897718433,0.07372450828552246
sin.model,tps__Avgrq_sz__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06922554969787598
trend_up.model,tps__Avgrq_sz__ssd.csv,nan,486.6602478027344,236838.19679141883,0.06760239601135254
all_model.model,tps__Avgrq_sz__ssd.csv,nan,305.2181701660156,93158.13139949087,0.0794820785522461
trend_down.model,tps__Avgrq_sz__ssd.csv,nan,792.0,627264.0,0.06582808494567871
optimized+misc.model,tps__Avgrq_sz__ssd.csv,nan,153.86236572265625,23673.627585772425,0.0775918960571289
const.model,tps__Avgrq_sz__ssd.csv,nan,792.0,627264.0,0.05779623985290527
all_misc.model,tps__Avgrq_sz__ssd.csv,nan,226.4046630859375,51259.07146705687,0.05597829818725586
tps_5_model,tps__Avgrq_sz__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07808613777160645
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07989835739135742
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06284570693969727
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,613.1201019287109,375916.2593890729,0.06544041633605957
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,440.2066650390625,193781.90794481337,0.06166672706604004
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,120.683349609375,14564.470872938633,0.05988287925720215
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,1778.697021484375,3163763.094237387,0.058632612228393555
nvme_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,573.4576416015625,328853.6667112261,0.07718682289123535
nvme_await_5_model,tps__Avgrq_sz__ssd.csv,nan,557.9579620361328,311317.0873995146,0.061125993728637695
hdd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06479477882385254
ssd_tps_5_model,tps__Avgrq_sz__ssd.csv,nan,2.62939453125,6.913715600967407,0.08783531188964844
hdd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,428.83990478515625,183903.66393614188,0.06868863105773926
ssd_await_5_model,tps__Avgrq_sz__ssd.csv,nan,611.0279083251953,373355.1047522633,0.06722283363342285
ssd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,790.8618239164352,625462.4245284306,0.07555055618286133
nvme_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.4723941087723,626428.5506362717,0.07244873046875
hdd_svctm_5_model,tps__Avgrq_sz__ssd.csv,nan,791.7401061058044,626852.3956164304,0.08488917350769043
hdd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,148411.34375,22025926953.680664,0.0659799575805664
ssd_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,173998.140625,30275352940.957275,0.06476187705993652
nvme_rd_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,164226.0,26970179076.0,0.07413816452026367
ssd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,691.904426574707,478731.73551367415,0.07422542572021484
nvme_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,701.8540649414062,492599.1284747757,0.0638437271118164
hdd_%util_5_model,tps__Avgrq_sz__ssd.csv,nan,692.3112487792969,479294.8651863495,0.06305789947509766
hdd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,754.9515380859375,569951.8248583227,0.06346869468688965
nvme_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,496.9105529785156,246920.09766141418,0.06460833549499512
ssd_wr_secps_5_model,tps__Avgrq_sz__ssd.csv,nan,591.2227630615234,349544.3555621023,0.08318161964416504
ssd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,152.869873046875,23369.19808536768,0.07605886459350586
hdd_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,211.203125,44606.760009765625,0.0666968822479248
nvme_Avgrq_sz_5_model,tps__Avgrq_sz__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.058393001556396484
optimized.model,await__await__ssd.csv,0.7132188543660205,18.175090400787436,2488.7523199448865,2.8193016052246094
convex.model,await__await__ssd.csv,0.8647773875945949,10.26136643675811,1173.4927328956367,2.1919305324554443
50_50_LSTM.model,await__await__ssd.csv,0.1952856688345197,49.72426078187376,6983.494867326768,11.522534132003784
concave.model,await__await__ssd.csv,0.796569528309394,13.408981082870515,1765.41612332373,2.305140495300293
sin.model,await__await__ssd.csv,0.7610226517693313,15.06259423264359,2073.9000414708007,2.328787326812744
trend_up.model,await__await__ssd.csv,0.7662218312629822,18.93309733318804,2028.7803736557196,2.311138868331909
all_model.model,await__await__ssd.csv,0.6662529688007501,21.059429586880494,2896.3330080003534,3.524357557296753
trend_down.model,await__await__ssd.csv,0.7883545069257193,15.407891448055274,1836.7079562711847,2.1308631896972656
optimized+misc.model,await__await__ssd.csv,0.6900957577202418,18.148735104314596,2689.419836961294,2.9927220344543457
all_misc.model,await__await__ssd.csv,0.7381608159300869,15.531099750867632,2272.300277502137,3.727720260620117
nvme_await_5_model,await__await__ssd.csv,0.6602712189201719,34.71457539707031,2948.2440004741043,10.978559017181396
ssd_%util_5_model,await__await__ssd.csv,0.23205809775277808,65.7001184158657,6664.3753255660695,11.29502558708191
nvme_%util_5_model,await__await__ssd.csv,0.2168128904990213,69.7208012731243,6796.676718103404,11.642003059387207
hdd_%util_5_model,await__await__ssd.csv,0.3766317506197242,59.201552841989056,5409.732126550664,11.385437726974487
optimized.model,tps__await__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07608509063720703
convex.model,tps__await__ssd.csv,nan,462.1694030761719,213600.55713978503,0.07930564880371094
50_50_LSTM.model,tps__await__ssd.csv,nan,723.8445434570312,523950.923092518,0.07141566276550293
concave.model,tps__await__ssd.csv,nan,520.8109436035156,271244.03897718433,0.06629323959350586
sin.model,tps__await__ssd.csv,nan,240.23797607421875,57714.2851482369,0.0678410530090332
trend_up.model,tps__await__ssd.csv,nan,486.6602478027344,236838.19679141883,0.08951139450073242
all_model.model,tps__await__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07800984382629395
trend_down.model,tps__await__ssd.csv,nan,792.0,627264.0,0.06324267387390137
optimized+misc.model,tps__await__ssd.csv,nan,153.86236572265625,23673.627585772425,0.07050323486328125
const.model,tps__await__ssd.csv,nan,792.0,627264.0,0.07816863059997559
all_misc.model,tps__await__ssd.csv,nan,226.4046630859375,51259.07146705687,0.06684231758117676
tps_5_model,tps__await__ssd.csv,nan,15.25494384765625,232.71331179514527,0.07909584045410156
ssd_tps_5_model,tps__await__ssd.csv,nan,5.98114013671875,35.77403733506799,0.07128167152404785
hdd_tps_5_model,tps__await__ssd.csv,nan,494.99407958984375,245019.13882899657,0.06331729888916016
ssd_await_5_model,tps__await__ssd.csv,nan,613.1201019287109,375916.2593890729,0.062035322189331055
hdd_await_5_model,tps__await__ssd.csv,nan,440.2066650390625,193781.90794481337,0.07587432861328125
nvme_await_5_model,tps__await__ssd.csv,nan,120.683349609375,14564.470872938633,0.07294273376464844
nvme_tps_5_model,tps__await__ssd.csv,nan,1778.697021484375,3163763.094237387,0.06418609619140625
nvme_tps_5_model,tps__await__ssd.csv,nan,573.4576416015625,328853.6667112261,0.06550288200378418
nvme_await_5_model,tps__await__ssd.csv,nan,557.9579620361328,311317.0873995146,0.0764002799987793
hdd_tps_5_model,tps__await__ssd.csv,nan,496.1427001953125,246157.57895709574,0.06210756301879883
ssd_tps_5_model,tps__await__ssd.csv,nan,2.62939453125,6.913715600967407,0.07378578186035156
hdd_await_5_model,tps__await__ssd.csv,nan,428.83990478515625,183903.66393614188,0.07467865943908691
ssd_await_5_model,tps__await__ssd.csv,nan,611.0279083251953,373355.1047522633,0.0728759765625
ssd_svctm_5_model,tps__await__ssd.csv,nan,790.8618239164352,625462.4245284306,0.06453371047973633
nvme_svctm_5_model,tps__await__ssd.csv,nan,791.4723941087723,626428.5506362717,0.06337499618530273
hdd_svctm_5_model,tps__await__ssd.csv,nan,791.7401061058044,626852.3956164304,0.06403636932373047
hdd_rd_secps_5_model,tps__await__ssd.csv,nan,148411.34375,22025926953.680664,0.0661475658416748
ssd_rd_secps_5_model,tps__await__ssd.csv,nan,173998.140625,30275352940.957275,0.07402849197387695
nvme_rd_secps_5_model,tps__await__ssd.csv,nan,164226.0,26970179076.0,0.07434892654418945
ssd_%util_5_model,tps__await__ssd.csv,nan,691.904426574707,478731.73551367415,0.06333541870117188
nvme_%util_5_model,tps__await__ssd.csv,nan,701.8540649414062,492599.1284747757,0.062497615814208984
hdd_%util_5_model,tps__await__ssd.csv,nan,692.3112487792969,479294.8651863495,0.07870006561279297
hdd_wr_secps_5_model,tps__await__ssd.csv,nan,754.9515380859375,569951.8248583227,0.08698749542236328
nvme_wr_secps_5_model,tps__await__ssd.csv,nan,496.9105529785156,246920.09766141418,0.0634000301361084
ssd_wr_secps_5_model,tps__await__ssd.csv,nan,591.2227630615234,349544.3555621023,0.06460928916931152
ssd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,152.869873046875,23369.19808536768,0.06413483619689941
hdd_Avgrq_sz_5_model,tps__await__ssd.csv,nan,211.203125,44606.760009765625,0.06345367431640625
nvme_Avgrq_sz_5_model,tps__await__ssd.csv,nan,83.54888916015625,6980.4168798960745,0.06308555603027344
nvme_svctm_5_model,svctm__svctm__ssd.csv,0.19288013333060205,0.19552266762576323,1.0117392218501897,11.322582483291626
optimized.model,tps__svctm__ssd.csv,nan,210.48895263671875,44305.59918210283,0.07259798049926758
convex.model,tps__svctm__ssd.csv,nan,462.1694030761719,213600.55713978503,0.07648563385009766
50_50_LSTM.model,tps__svctm__ssd.csv,nan,723.8445434570312,523950.923092518,0.06475543975830078
concave.model,tps__svctm__ssd.csv,nan,520.8109436035156,271244.03897718433,0.07732033729553223
sin.model,tps__svctm__ssd.csv,nan,240.23797607421875,57714.2851482369,0.06537270545959473
trend_up.model,tps__svctm__ssd.csv,nan,486.6602478027344,236838.19679141883,0.07730555534362793
all_model.model,tps__svctm__ssd.csv,nan,305.2181701660156,93158.13139949087,0.07441997528076172
